259	网
260	刚
261	腌
262	胯
263	胰
264	军
265	肋
266	胁
267	肿
268	朓
269	腓
270	刖
271	胂
272	囗
273	臑
274	胚
275	县
276	肝
277	爰
278	助
279	删
280	具
281	肟
282	朊
283	雎
284	同
285	膈
286	冢
287	冠
288	膘
289	腼
290	腰
291	冤
292	孚
293	腱
294	脆
295	肷
296	胫
297	膙
298	肠
299	贝
300	赗
301	腹
302	赐
303	肭
304	赒
305	赑
306	赠
307	财
308	赕
309	贩
310	赂
311	胗
312	贬
313	赙
314	赃
315	贱
316	赇
317	贻
318	赌
319	贮
320	赎
321	贿
322	则
323	脍
324	脸
325	祭
326	赈
327	腧
328	赋
329	赡
330	脞
331	罂
332	败
333	赊
334	胣
335	购
336	账
337	贶
338	胙
339	赆
340	赚
341	婴
342	贴
343	赔
344	赅
345	脂
346	胀
347	朐
348	胞
349	肫
350	胸
351	用
352	皲
353	腠
354	腈
355	脿
356	郓
357	肤
358	甩
359	脶
360	雕
361	臊
362	腭
363	脲
364	豸
365	腒
366	服
367	凸
368	皿
369	腊
370	膜
371	腆
372	朦
373	朕
374	肼
375	膳
376	罔
377	目
378	瞷
379	眼
380	瞑
381	瞬
382	睬
383	睇
384	盼
385	睐
386	睄
387	瞠
388	眯
389	瞵
390	眇
391	睦
392	眭
393	瞌
394	瞅
395	眨
396	睡
397	眊
398	繇
399	睥
400	瞍
401	睨
402	睃
403	眸
404	眬
405	眙
406	瞋
407	睹
408	睫
409	瞎
410	瞭
411	睎
412	眈
413	眺
414	腨
415	盱
416	睚
417	眄
418	盯
419	瞟
420	瞫
421	瞻
422	觃
423	眵
424	瞰
425	睽
426	瞪
427	睁
428	睢
429	矍
430	瞧
431	睑
432	盷
433	盹
434	鹞
435	睛
436	眠
437	瞩
438	眍
439	眶
440	瞒
441	瞄
442	朏
443	鼎
444	眦
445	瞳
446	眩
447	妥
448	奚
449	鹦
450	胭
451	胛
452	爵
453	腘
454	腮
455	丹
456	腿
457	膪
458	膀
459	胶
460	彤
461	肮
462	肪
463	脐
464	胩
465	腋
466	胪
467	写
468	臆
469	脑
470	臃
471	胲
472	膻
473	金
474	甑
475	鄫
476	錋
477	鑫
478	鎓
479	鏻
480	剃
481	颁
482	邠
483	攽
484	鹈
485	公
486	鉥
487	颂
488	瓮
489	翁
490	鋐
491	郸
492	冁
493	父
494	爸
495	斧
496	釜
497	爹
498	爷
499	丫
500	鉮
501	鹟
502	兮
503	弟
504	鍭
505	谷
506	鏏
507	兑
508	郤
509	欲
510	总
511	鹆
512	谼
513	分
514	坌
515	贫
516	忿
517	鉊
518	盆
519	岔
520	鉷
521	曾
522	单
523	兽
524	鉧
525	鐽
526	錞
527	鐩
528	木
529	杳
530	榅
531	楣
532	概
533	查
534	棍
535	榻
536	杷
537	根
538	棚
539	栅
540	棘
541	椆
542	枧
543	刺
544	桐
545	桴
546	僰
547	樱
548	相
549	枣
550	朳
551	松
552	枍
553	梯
554	棁
555	林
556	楂
557	棼
558	森
559	焚
560	材
561	彬
562	梵
563	村
564	麓
565	樊
566	攀
567	禁
568	梦
569	郴
570	楚
571	棽
572	懋
573	梾
574	婪
575	榃
576	楝
577	权
578	树
579	桫
580	柽
581	杈
582	颇
583	杰
584	梢
585	樘
586	榉
587	楼
588	棪
589	杪
590	桄
591	柈
592	棬
593	档
594	杜
595	棱
596	樯
597	桂
598	樾
599	梽
600	桔
601	才
602	柏
603	棉
604	槔
605	鼒
606	楸
607	板
608	格
609	柊
610	梏
611	杉
612	榭
613	柳
614	榴
615	櫆
616	杄
617	株
618	椴
619	棰
620	栝
621	楯
622	桥
623	析
624	栀
625	柝
626	机
627	杋
628	枫
629	桁
630	檄
631	槐
632	橇
633	栎
634	柢
635	椑
636	桕
637	寸
638	桹
639	榑
640	梭
641	桩
642	槭
643	榔
644	栈
645	栊
646	栐
647	杙
648	栻
649	棫
650	械
651	槠
652	末
653	桲
654	檫
655	楠
656	植
657	榕
658	榨
659	枝
660	橞
661	杖
662	楮
663	栳
664	栲
665	棕
666	楦
667	柠
668	椟
669	椀
670	槟
671	柁
672	榰
673	桡
674	枯
675	棺
676	桉
677	杕
678	橑
679	栋
680	椅
681	整
682	慭
683	朸
684	枷
685	束
686	枕
687	棣
688	皙
689	槛
690	榄
691	剌
692	桃
693	赖
694	敕
695	榈
696	柚
697	扌
698	桓
699	檽
700	樗
701	檑
702	栖
703	杯
704	枰
705	枉
706	桎
707	杆
708	枥
709	梗
710	柰
711	橱
712	梧
713	柯
714	柄
715	柘
716	椓
717	枅
718	桠
719	橛
720	杌
721	朽
722	槱
723	槚
724	橡
725	槲
726	桷
727	檐
728	李
729	杻
730	橘
731	楙
732	极
733	桶
734	杼
735	橄
736	梃
737	楗
738	梴
739	椭
740	桅
741	橙
742	杨
743	楹
744	杩
745	橹
746	枘
747	榷
748	栴
749	椎
750	樵
751	榫
752	槜
753	柃
754	杵
755	枚
756	梌
757	栓
758	桧
759	楩
760	检
761	榆
762	枞
763	桦
764	柞
765	枪
766	梅
767	檎
768	栒
769	构
770	枨
771	枇
772	楷
773	枸
774	枹
775	楪
776	楔
777	梆
778	椿
779	榛
780	梼
781	楱
782	棒
783	杏
784	枳
785	柷
786	桯
787	枵
788	梠
789	榀
790	楫
791	樨
792	榍
793	柖
794	椰
795	椐
796	枢
797	榧
798	棂
799	框
800	栩
801	柩
802	柜
803	杞
804	来
805	棤
806	模
807	赉
808	欂
809	横
810	槿
811	柑
812	棋
813	栏
814	椹
815	样
816	槎
817	栉
818	栟
819	椪
820	槽
821	樽
822	札
823	梣
824	想
825	桤
826	橼
827	椽
828	檵
829	棵
830	柬
831	柙
832	椤
833	楞
834	椢
835	楒
836	朴
837	棹
838	桢
839	榜
840	校
841	椒
842	柱
843	杭
844	槌
845	枋
846	梳
847	梿
848	柿
849	樋
850	槁
851	椁
852	椋
853	栌
854	椸
855	榇
856	橦
857	梓
858	棓
859	杧
860	核
861	檩
862	檀
863	榱
864	水
865	汩
866	温
867	灏
868	滉
869	涅
870	湄
871	溉
872	淏
873	湜
874	混
875	渴
876	溻
877	湿
878	瀑
879	艰
880	漫
881	溟
882	淝
883	淜
884	滑
885	深
886	浫
887	滘
888	淫
889	沉
890	观
891	滔
892	浑
893	沮
894	湲
895	洞
896	浮
897	漈
898	溅
899	测
900	懑
901	泂
902	泪
903	濉
904	渺
905	湨
906	溪
907	浵
908	泻
909	淦
910	梁
911	粱
912	滃
913	滏
914	涕
915	浴
916	汾
917	湓
918	沐
919	渣
920	洓
921	湘
922	淞
923	淋
924	潸
925	濋
926	漤
927	波
928	淅
929	对
930	沫
931	涑
932	漱
933	颡
934	漆
935	涞
936	双
937	淼
938	桑
939	叕
940	剟
941	叠
942	汊
943	溞
944	滩
945	泽
946	婆
947	消
948	淌
949	洣
950	瀵
951	潾
952	溇
953	淡
954	沙
955	洸
956	泮
957	圣
958	瀔
959	洼
960	法
961	溘
962	洁
963	澎
964	澍
965	泊
966	湟
967	澳
968	洫
969	洎
970	浓
971	潲
972	湫
973	浰
974	潘
975	涤
976	浲
977	洚
978	洛
979	烫
980	浩
981	洗
982	泖
983	滗
984	派
985	溜
986	泛
987	洙
988	活
989	沃
990	沂
991	没
992	沨
993	沿
994	鲨
995	挲
996	涐
997	湃
998	溵
999	激
1000	溴
1001	濞
1002	娑
1003	泺
1004	泜
1005	溲
1006	潟
1007	裟
1008	叉
1009	浪
1010	溥
1011	浚
1012	沭
1013	沇
1014	浅
1015	浦
1016	渗
1017	泷
1018	沩
1019	洲
1020	蚤
1021	溏
1022	泳
1023	涘
1024	怼
1025	瀌
1026	治
1027	沪
1028	濂
1029	渡
1030	泼
1031	浒
1032	瀍
1033	漉
1034	汁
1035	沛
1036	滇
1037	浡
1038	溹
1039	溶
1040	渤
1041	潮
1042	瀚
1043	渚
1044	涍
1045	洘
1046	渖
1047	演
1048	淙
1049	渲
1050	泞
1051	淀
1052	浣
1053	渎
1054	涴
1055	滨
1056	沱
1057	浇
1058	沽
1059	湖
1060	涫
1061	滓
1062	洧
1063	鋈
1064	潦
1065	潴
1066	漪
1067	汰
1068	浠
1069	淹
1070	洿
1071	氿
1072	渐
1073	劝
1074	泇
1075	浃
1076	泱
1077	沈
1078	渊
1079	渱
1080	滥
1081	浉
1082	沸
1083	漶
1084	浊
1085	溃
1086	津
1087	涧
1088	润
1089	澜
1090	油
1091	涄
1092	江
1093	洹
1094	灞
1095	澪
1096	洏
1097	溍
1098	洒
1099	泙
1100	汪
1101	涯
1102	潖
1103	源
1104	汗
1105	添
1106	沥
1107	沔
1108	沄
1109	浯
1110	污
1111	沅
1112	汀
1113	洌
1114	河
1115	鸿
1116	滆
1117	涿
1118	汧
1119	溽
1120	溧
1121	漂
1122	湮
1123	潭
1124	湎
1125	漹
1126	浼
1127	涣
1128	澥
1129	澹
1130	染
1131	潏
1132	汲
1133	泓
1134	涌
1135	洺
1136	汛
1137	澉
1138	涎
1139	邓
1140	滁
1141	漋
1142	泐
1143	渌
1144	溺
1145	洈
1146	滪
1147	欢
1148	湑
1149	泾
1150	澄
1151	涨
1152	汤
1153	澛
1154	渔
1155	汭
1156	溆
1157	淮
1158	泠
1159	洑
1160	浛
1161	滫
1162	浟
1163	瀹
1164	浜
1165	涂
1166	浍
1167	潋
1168	渝
1169	洽
1170	汔
1171	沦
1172	沲
1173	渰
1174	洢
1175	沧
1176	濮
1177	海
1178	沁
1179	洵
1180	柒
1181	泌
1182	沕
1183	淴
1184	湉
1185	沟
1186	淘
1187	沘
1188	湝
1189	泃
1190	泡
1191	沏
1192	泄
1193	渫
1194	沌
1195	鸡
1196	浙
1197	沣
1198	滟
1199	溱
1200	涛
1201	清
1202	渍
1203	潜
1204	呇
1205	浥
1206	涓
1207	涢
1208	渑
1209	潞
1210	涡
1211	湣
1212	澡
1213	汜
1214	泯
1215	浞
1216	汇
1217	涮
1218	渠
1219	沼
1220	涩
1221	洱
1222	滠
1223	沤
1224	汈
1225	漏
1226	浸
1227	渥
1228	漻
1229	浔
1230	潺
1231	浕
1232	泥
1233	澼
1234	氾
1235	漠
1236	淟
1237	溁
1238	潆
1239	滢
1240	潵
1241	湔
1242	濛
1243	涝
1244	洪
1245	潽
1246	澌
1247	溢
1248	港
1249	漾
1250	渼
1251	濭
1252	漭
1253	滞
1254	潢
1255	渶
1256	潇
1257	泔
1258	满
1259	淇
1260	湛
1261	濩
1262	溚
1263	洋
1264	溠
1265	灌
1266	汫
1267	湴
1268	溯
1269	滋
1270	漕
1271	澧
1272	汕
1273	鎏
1274	漴
1275	汹
1276	湍
1277	瑬
1278	滍
1279	涵
1280	溦
1281	漼
1282	涔
1283	汝
1284	潍
1285	洳
1286	淄
1287	沺
1288	渭
1289	泗
1290	浬
1291	漍
1292	涸
1293	洇
1294	瀱
1295	澴
1296	淠
1297	溷
1298	泅
1299	涠
1300	洄
1301	潩
1302	漯
1303	淖
1304	澈
1305	浈
1306	滂
1307	滴
1308	滦
1309	湙
1310	湾
1311	滚
1312	漷
1313	瀣
1314	淑
1315	注
1316	沆
1317	濒
1318	淯
1319	流
1320	汶
1321	滧
1322	济
1323	浏
1324	涟
1325	涉
1326	沚
1327	泚
1328	瀛
1329	淬
1330	液
1331	滹
1332	澽
1333	滤
1334	沾
1335	淳
1336	渟
1337	濠
1338	瀼
1339	泸
1340	游
1341	漩
1342	淤
1343	泣
1344	潼
1345	浐
1346	漳
1347	涪
1348	漓
1349	澭
1350	泫
1351	澶
1352	汴
1353	火
1354	煴
1355	煋
1356	炟
1357	焊
1358	焜
1359	爆
1360	熳
1361	煜
1362	肖
1363	觉
1364	泶
1365	喾
1366	燃
1367	削
1368	尝
1369	烔
1370	学
1371	鲎
1372	敞
1373	鹡
1374	炯
1375	赏
1376	棠
1377	堂
1378	党
1379	常
1380	牚
1381	掌
1382	裳
1383	黉
1384	峃
1385	爝
1386	烿
1387	脊
1388	举
1389	誉
1390	米
1391	粑
1392	粗
1393	粉
1394	粕
1395	糗
1396	糌
1397	粮
1398	糁
1399	糠
1400	糖
1401	粽
1402	糊
1403	炔
1404	糯
1405	粞
1406	粳
1407	粝
1408	籽
1409	糅
1410	糈
1411	糨
1412	敩
1413	糇
1414	精
1415	粪
1416	糕
1417	糒
1418	糍
1419	糟
1420	籼
1421	娄
1422	粿
1423	糙
1424	料
1425	粹
1426	粘
1427	粒
1428	炎
1429	燮
1430	焱
1431	爃
1432	燚
1433	炒
1434	剡
1435	郯
1436	欻
1437	尘
1438	少
1439	煌
1440	燠
1441	烅
1442	省
1443	燔
1444	烽
1445	烙
1446	烀
1447	熘
1448	煅
1449	劣
1450	炘
1451	熄
1452	烁
1453	熜
1454	烺
1455	焌
1456	炉
1457	煸
1458	煽
1459	熔
1460	烤
1461	煊
1462	烷
1463	烧
1464	煳
1465	尖
1466	烠
1467	瞥
1468	燎
1469	尜
1470	煃
1471	氅
1472	烯
1473	鳖
1474	憋
1475	蹩
1476	弊
1477	炼
1478	炼
1479	烛
1480	烑
1481	焖
1482	烜
1483	烦
1484	兴
1485	焐
1486	灯
1487	炣
1488	炳
1489	炻
1490	光
1491	熛
1492	焕
1493	燏
1494	焰
1495	烶
1496	烻
1497	炊
1498	烃
1499	炀
1500	雀
1501	燋
1502	焓
1503	炌
1504	爚
1505	烩
1506	烨
1507	熻
1508	炸
1509	炝
1510	灼
1511	炮
1512	炖
1513	半
1514	眷
1515	桊
1516	叛
1517	判
1518	豢
1519	鲞
1520	拳
1521	炜
1522	券
1523	翷
1524	卷
1525	粼
1526	誊
1527	焆
1528	炽
1529	燥
1530	燀
1531	当
1532	熠
1533	烬
1534	炬
1535	焗
1536	烘
1537	爔
1538	煤
1539	烂
1540	煁
1541	烊
1542	爟
1543	灿
1544	辉
1545	煓
1546	耀
1547	数
1548	煟
1549	爅
1550	烟
1551	煨
1552	焯
1553	煺
1554	熵
1555	炷
1556	炕
1557	炆
1558	熥
1559	熇
1560	焞
1561	爙
1562	燧
1563	焙
1564	炫
1565	土
1566	埘
1567	声
1568	坦
1569	垾
1570	堤
1571	埸
1572	堨
1573	塌
1574	垠
1575	墁
1576	冉
1577	堋
1578	埒
1579	壳
1580	觳
1581	悫
1582	坥
1583	壸
1584	垌
1585	壹
1586	垺
1587	坝
1588	坰
1589	壶
1590	坍
1591	赫
1592	赭
1593	郝
1594	赦
1595	坋
1596	赧
1597	丧
1598	增
1599	啬
1600	赪
1601	坡
1602	榖
1603	寺
1604	块
1605	瞽
1606	墚
1607	馨
1608	鼙
1609	磬
1610	罄
1611	謦
1612	埫
1613	縠
1614	垙
1615	款
1616	垱
1617	圭
1618	堎
1619	墙
1620	封
1621	垚
1622	邽
1623	恚
1624	卦
1625	垧
1626	垍
1627	墦
1628	坂
1629	垎
1630	塮
1631	圲
1632	塅
1633	埵
1634	圻
1635	垢
1636	甏
1637	坼
1638	垛
1639	圫
1640	埠
1641	坻
1642	坬
1643	埤
1644	圹
1645	埌
1646	盍
1647	堼
1648	城
1649	埔
1650	垅
1651	劫
1652	墉
1653	塘
1654	邿
1655	垿
1656	埃
1657	域
1658	却
1659	弆
1660	填
1661	埴
1662	埪
1663	垞
1664	墘
1665	堵
1666	垸
1667	坨
1668	盩
1669	螫
1670	埯
1671	埼
1672	垮
1673	埭
1674	圳
1675	赤
1676	垏
1677	坤
1678	垣
1679	堧
1680	鋆
1681	圩
1682	坏
1683	坪
1684	坯
1685	堐
1686	塬
1687	垤
1688	坜
1689	埂
1690	坛
1691	圬
1692	圢
1693	坷
1694	塥
1695	垭
1696	堙
1697	堍
1698	埆
1699	圾
1700	彀
1701	埇
1702	埏
1703	坎
1704	场
1705	趄
1706	趟
1707	堆
1708	趱
1709	坽
1710	趑
1711	埝
1712	越
1713	赵
1714	赶
1715	趔
1716	圪
1717	堠
1718	趋
1719	趁
1720	超
1721	趣
1722	趯
1723	起
1724	赳
1725	赴
1726	志
1727	地
1728	均
1729	堞
1730	坉
1731	坞
1732	毂
1733	堾
1734	吉
1735	埙
1736	喆
1737	袁
1738	劼
1739	颉
1740	嚭
1741	埕
1742	埚
1743	熹
1744	憙
1745	嘉
1746	圯
1747	堰
1748	墀
1749	埽
1750	坭
1751	圮
1752	堀
1753	墣
1754	彭
1755	懿
1756	幸
1757	鼓
1758	墐
1759	坩
1760	堪
1761	塔
1762	垟
1763	墡
1764	墈
1765	塃
1766	垲
1767	坳
1768	堟
1769	埋
1770	毐
1771	堌
1772	堽
1773	塄
1774	坶
1775	塝
1776	盐
1777	墒
1778	塆
1779	墩
1780	坑
1781	坊
1782	堉
1783	垯
1784	埗
1785	址
1786	走
1787	墟
1788	坫
1789	壕
1790	壤
1791	垆
1792	垃
1793	培
1794	境
1795	垴
1796	垓
1797	丿
1798	白
1799	馧
1800	皭
1801	泉
1802	皛
1803	皞
1804	皤
1805	皈
1806	皓
1807	皦
1808	魄
1809	馞
1810	皖
1811	皋
1812	帛
1813	笪
1814	皇
1815	馥
1816	皂
1817	馝
1818	的
1819	癿
1820	皑
1821	簋
1822	皎
1823	爨
1824	笕
1825	奥
1826	筋
1827	制
1828	璺
1829	筒
1830	鄅
1831	甪
1832	向
1833	血
1834	自
1835	纂
1836	篡
1837	算
1838	农
1839	舟
1840	鄮
1841	箪
1842	禾
1843	香
1844	策
1845	稠
1846	稻
1847	租
1848	稃
1849	穄
1850	盉
1851	箱
1852	税
1853	箖
1854	秣
1855	释
1856	秋
1857	稍
1858	秒
1859	稑
1860	穑
1861	秸
1862	穆
1863	秾
1864	秃
1865	秩
1866	稗
1867	私
1868	稂
1869	秫
1870	稽
1871	嵇
1872	稹
1873	稙
1874	穗
1875	稼
1876	稀
1877	秉
1878	秧
1879	剁
1880	簌
1881	乘
1882	釉
1883	秭
1884	笨
1885	秤
1886	秆
1887	季
1888	称
1889	秀
1890	移
1891	邾
1892	稳
1893	黍
1894	稚
1895	稔
1896	稌
1897	悉
1898	秘
1899	秕
1900	和
1901	积
1902	程
1903	稆
1904	秬
1905	穙
1906	秽
1907	委
1908	番
1909	稷
1910	稞
1911	科
1912	稿
1913	穰
1914	穜
1915	穟
1916	夂
1917	槃
1918	箔
1919	簿
1920	务
1921	磐
1922	各
1923	篊
1924	备
1925	惫
1926	处
1927	黏
1928	灬
1929	筲
1930	乎
1931	篓
1932	愁
1933	筜
1934	壬
1935	等
1936	熏
1937	筀
1938	先
1939	丢
1940	筠
1941	告
1942	靠
1943	篁
1944	卿
1945	贸
1946	射
1947	簃
1948	躺
1949	筶
1950	筅
1951	彡
1952	躲
1953	躴
1954	笑
1955	笊
1956	须
1957	躬
1958	黎
1959	笙
1960	笔
1961	躯
1962	卯
1963	孵
1964	卵
1965	篼
1966	留
1967	黧
1968	篦
1969	篪
1970	么
1971	筤
1972	簠
1973	魍
1974	魈
1975	箴
1976	魃
1977	魆
1978	笺
1979	魅
1980	笼
1981	魉
1982	邸
1983	乏
1984	魋
1985	鸱
1986	笞
1987	篇
1988	簏
1989	魁
1990	魑
1991	千
1992	质
1993	盾
1994	箜
1995	朱
1996	段
1997	箸
1998	乖
1999	郫
2000	箢
2001	鹎
2002	舌
2003	管
2004	翱
2005	垂
2006	重
2007	夭
2008	簝
2009	乔
2010	笳
2011	岙
2012	亻
2013	币
2014	禹
2015	齄
2016	篮
2017	齉
2018	鼽
2019	筛
2020	簰
2021	箫
2022	劓
2023	颀
2024	鼾
2025	篑
2026	欣
2027	爪
2028	齁
2029	简
2030	笛
2031	斶
2032	笫
2033	齇
2034	篢
2035	眚
2036	竽
2037	筑
2038	毁
2039	甡
2040	竿
2041	斤
2042	筻
2043	竺
2044	筇
2045	筮
2046	惩
2047	后
2048	卮
2049	笄
2050	簪
2051	篥
2052	簟
2053	甥
2054	斥
2055	几
2056	飓
2057	梨
2058	殳
2059	飚
2060	凰
2061	笈
2062	飗
2063	犁
2064	飕
2065	凡
2066	风
2067	筵
2068	第
2069	颓
2070	箓
2071	夙
2072	飏
2073	簦
2074	愆
2075	飑
2076	掣
2077	筝
2078	笃
2079	飔
2080	飐
2081	彳
2082	得
2083	爬
2084	很
2085	衢
2086	徂
2087	徭
2088	彼
2089	符
2090	徕
2091	衍
2092	徜
2093	待
2094	街
2095	徒
2096	徨
2097	循
2098	役
2099	瓞
2100	徼
2101	筏
2102	衠
2103	德
2104	徛
2105	筱
2106	徘
2107	律
2108	籥
2109	筌
2110	衎
2111	签
2112	行
2113	鸻
2114	答
2115	衙
2116	征
2117	篌
2118	衡
2119	酂
2120	径
2121	徐
2122	御
2123	衔
2124	徇
2125	篯
2126	彻
2127	笮
2128	徉
2129	徽
2130	徵
2131	微
2132	媭
2133	後
2134	徊
2135	往
2136	彷
2137	衒
2138	徙
2139	乇
2140	昏
2141	筷
2142	笏
2143	剩
2144	筚
2145	笱
2146	笣
2147	印
2148	牛
2149	筢
2150	犋
2151	看
2152	掰
2153	籍
2154	箨
2155	牡
2156	特
2157	牿
2158	牲
2159	犇
2160	牦
2161	籀
2162	我
2163	犏
2164	牻
2165	犊
2166	牯
2167	筹
2168	犄
2169	生
2170	箐
2171	牺
2172	牾
2173	箦
2174	拜
2175	犍
2176	失
2177	牧
2178	搿
2179	牝
2180	物
2181	筘
2182	箍
2183	箝
2184	毛
2185	牥
2186	犒
2187	牤
2188	筼
2189	垕
2190	舐
2191	阜
2192	劄
2193	舔
2194	郈
2195	雒
2196	敌
2197	鸹
2198	筥
2199	甜
2200	乱
2201	辞
2202	勹
2203	所
2204	殷
2205	笤
2206	兜
2207	笋
2208	箧
2209	篚
2210	筐
2211	笥
2212	敫
2213	笸
2214	升
2215	箭
2216	簸
2217	衅
2218	簕
2219	箬
2220	簧
2221	箕
2222	衃
2223	衄
2224	篝
2225	赞
2226	臬
2227	毯
2228	毳
2229	鬼
2230	毪
2231	臭
2232	毽
2233	氇
2234	憩
2235	氆
2236	鼻
2237	毡
2238	鼹
2239	鼷
2240	鼢
2241	乐
2242	簖
2243	笯
2244	兜
2245	魏
2246	系
2247	瓜
2248	鼬
2249	鼯
2250	鼫
2251	篆
2252	氏
2253	氐
2254	鼩
2255	鼱
2256	卬
2257	睾
2258	鷭
2259	囱
2260	卑
2261	囟
2262	篾
2263	箩
2264	箅
2265	粤
2266	鄱
2267	鹠
2268	翻
2269	臼
2270	盥
2271	身
2272	舆
2273	叟
2274	歃
2275	臾
2276	舄
2277	舁
2278	鼠
2279	舅
2280	忄
2281	昝
2282	舥
2283	舰
2284	盘
2285	艄
2286	舶
2287	艎
2288	舨
2289	篷
2290	般
2291	船
2292	簉
2293	艘
2294	舣
2295	舵
2296	笾
2297	舯
2298	螽
2299	舳
2300	舡
2301	舾
2302	舸
2303	艋
2304	艇
2305	舲
2306	艅
2307	舴
2308	舱
2309	虒
2310	舭
2311	鸼
2312	咎
2313	篙
2314	舠
2315	艉
2316	簇
2317	笠
2318	艨
2319	艏
2320	艚
2321	舢
2322	篱
2323	航
2324	舫
2325	舻
2326	艟
2327	舷
2328	丶
2329	良
2330	宀
2331	塱
2332	鵏
2333	鄘
2334	能
2335	翩
2336	廞
2337	术
2338	麻
2339	糜
2340	黁
2341	麽
2342	麾
2343	魔
2344	靡
2345	磨
2346	摩
2347	书
2348	縻
2349	昶
2350	盚
2351	皴
2352	救
2353	裘
2354	禔
2355	视
2356	祖
2357	禅
2358	社
2359	祾
2360	祛
2361	禧
2362	祈
2363	祋
2364	祗
2365	祇
2366	祓
2367	禛
2368	祜
2369	祐
2370	祧
2371	神
2372	应
2373	祆
2374	祏
2375	福
2376	禋
2377	祢
2378	祁
2379	禄
2380	祃
2381	祚
2382	祕
2383	鹧
2384	禊
2385	祷
2386	祎
2387	祝
2388	祸
2389	祀
2390	蹙
2391	祲
2392	祠
2393	禚
2394	祺
2395	祥
2396	礼
2397	禒
2398	祼
2399	禤
2400	禘
2401	祯
2402	祊
2403	祉
2404	禳
2405	庄
2406	庱
2407	庤
2408	戊
2409	毵
2410	戍
2411	戌
2412	咸
2413	威
2414	牟
2415	成
2416	允
2417	廆
2418	底
2419	庳
2420	廋
2421	庾
2422	戚
2423	朗
2424	垒
2425	廊
2426	庞
2427	疒
2428	郎
2429	庐
2430	废
2431	戋
2432	甫
2433	盏
2434	庋
2435	庆
2436	棨
2437	参
2438	飙
2439	肇
2440	庵
2441	叁
2442	欸
2443	龙
2444	库
2445	彧
2446	为
2447	尤
2448	尨
2449	綮
2450	畚
2451	庸
2452	康
2453	州
2454	划
2455	庚
2456	赓
2457	唐
2458	庙
2459	亠
2460	凋
2461	凇
2462	决
2463	冰
2464	凌
2465	冼
2466	减
2467	冶
2468	凄
2469	冻
2470	庑
2471	冲
2472	冽
2473	冱
2474	凓
2475	次
2476	净
2477	冯
2478	准
2479	冷
2480	惑
2481	凝
2482	凑
2483	况
2484	臧
2485	凘
2486	凉
2487	凛
2488	冖
2489	廨
2490	永
2491	礻
2492	序
2493	庭
2494	邝
2495	衤
2496	辶
2497	之
2498	讠
2499	资
2500	盗
2501	庥
2502	府
2503	粢
2504	膺
2505	鹰
2506	腐
2507	矣
2508	瓷
2509	座
2510	恣
2511	鹒
2512	咨
2513	姿
2514	庀
2515	鏖
2516	熊
2517	麋
2518	麟
2519	垄
2520	麇
2521	麝
2522	麂
2523	麑
2524	式
